cutoff_date,commodity_no,commodity_name,total_amount_1d,total_qty_1d
2023-06-09,WB2300069502,【雙月】雙月肉粽【150g±4.5%*6粒】,7095,117
2023-05-26,WB2200003012,【Ｐｉｃａｒｄ】比利時格子鬆餅【２４０ｇｘ１】,14533,562
2023-06-06,WB2200003054,【Ｐｉｃａｒｄ】蔬食餐盒【３５０ｇｘ１】,5642,71
2023-06-11,WB2300069181,【限量優惠－北海道戀人】北海道戀人禮盒【480gx1】,0,0
2023-06-11,WB2200019629,【卡滋爆米花】歡樂分享箱（聖誕派對限量版）【１２ｇ＊３０包】,0,0
2023-06-03,WB2300067954,【雅詩蘭黛】特潤超導全方位修護露【100mlx2（國際航空版）】,97422,47
2023-06-16,WB2300070508,【安耐曬】美光燈潤色防曬凝膠Ｎ(15gx1),7936,56
2023-05-28,WB2200014207,【生活】日月潭紅茶(５９０ｍ＊２４),0,0
2023-06-10,WB2200004133,【生活】冰奶茶法式香草奶茶【590ml*24入/箱】,0,0
2023-06-20,WB2300067951,【嬌蘭】皇家蜂王乳平衡油３Ｇ【50mlx1（國際航空版）】,3864,6
2023-06-27,WB2200005239,【王品嚴選】挪威薄鹽特大鯖魚片(180~220克/包),813,16
2023-06-12,WB2300071161,【大成】麻辣鴨翅【500gx1】,12744,70
2023-05-29,WB2200002956,【Ｐｉｃａｒｄ】梨子巧克力碎片奶酥【１３０ｇｘ１】,723,223
2023-06-04,WB2300064965,【冷凍店取－歐酷】玉米冰淇淋－香草口味【８５ｇ＊１０入／袋】,7709,304
2023-05-30,WB2200011515,【金展輝】１６吋超廣角吹涼風扇(（２入組）Ａ－１６１１),3448,6
2023-06-16,WB2300070523,【ＥＬＩＸＩＲ怡麗絲爾】彈潤多效美肌乳ＳＰ＋(35mlx1),0,0
2023-06-11,WB2300068942,【饗在家＆饗泰多】帕能咖哩燉松阪【400公克±12公克】,5138,53
2023-06-21,WB2300067958,【契爾氏】金盞花植物精華化妝水【500mlx2（國際航空版）】,9549,15
2023-06-08,WB2200003808,【ＨＥＲＡＮ】禾聯１４吋五扇葉美型風扇(ＨＡＦ－１４ＡＨ５３Ａ),4281,20
2023-06-05,WB2200007405,【勝崎生鮮】澳洲安格斯黑牛藍鑽雪花牛排(１００±１０％公克),4739,159
2023-06-18,WB2300070537,【冷凍店取－阿奇儂】鹹蛋黃珍珠雪糕４支／盒【80gx4】,0,0
2023-06-09,WB2200012061,【樹頂】箱購樹頂１００％純蘋果汁　【２００ｍｌ＊　２４入／箱】,0,0
2023-06-13,WB2300071621,【ＳＫ—ＩＩ】青春露旅行組【30mlx3(國際航空版)】,9790,27
2023-06-22,WB2200005459,【石二鍋】爆濃海鮮球【220g/包】,0,0
2023-06-18,WB2200005179,【好好吃大餛飩】鮮肉大餛飩【276g±25g/盒(共12顆)】,5279,87
2023-06-13,WB2200003051,【Ｐｉｃａｒｄ】櫻桃番茄義大利馬鈴薯麵疙瘩【９００ｇｘ１】,3278,106
2023-06-21,WB2200013003,【光泉】１００％成份無調整保久牛乳【２００ｍｌｘ２４】,7135,23
2023-06-19,WB2200006687,【美國威德】薑黃活力飲【５０ｍｌ＊１０瓶／盒】,8355,105
2023-06-13,WB2300068812,【ｓｏｌｏｎｅ】訂製特調眼頰盤蜜霜厚奶【眼影0.85gx6入+腮紅2.5gx1入+刷具1支】,0,0
2023-06-22,WB2200007408,【勝崎生鮮】美國安格斯總統級霜降牛排(６００±１０％公克),6989,28
2023-06-21,WB2200019878,【ＦＭＣ】洛神酸梅湯【５２０ｍｌ＊２４】,14603,91
2023-05-26,WB2200011288,【Ｐｉｃａｒｄ】迷你巧克力脆皮甜筒（１０入）【１７５Ｇ】,0,0
2023-06-08,WB2200004447,【總舖獅】蠔油粉絲煲(225克/包),15178,878
2023-06-09,WB2300071624,【ＡＨＣ】零死角純物理清爽防曬棒【14gx2(公司貨)】,46558,132
2023-06-27,WB2300060456,【資生堂】安耐曬金鑽高效防曬露Ｎ４Ｘ版(ＳＰＦ５０＋ＰＡ＋＋＋＋（６０ｍｌ）Ｘ２),15663,9
2023-06-18,WB2200007744,【石光】日式冷凍炸蝦（單色麵衣）【４００ｇ（１０隻）】,12010,117
2023-06-17,WB2200007239,【大成食品】檀島豬扒【９５ｇ／包】,29618,691
2023-06-10,WB2300067959,【倩碧】水磁場１００Ｈ活水循環保濕凝膠【200mlx2（國際航空版）】,293453,70
2023-06-23,WB2300070544,【冷凍店取-島嶼】日式生土司厚片－新鮮蒜香【100gx1】,0,0
2023-06-25,WB2200016883,【冷凍店取－義美】貓熊雪糕５支入／盒(６０ｇ＊５支／盒),1817,130
2023-06-28,WB2200019793,【冷凍店取－王品嚴選】王品嚴選精燉番茄牛肉麵【５８０公克（麵體２００公克、肉料包３８０公克（固形量８０公克））】,10792,208
2023-06-18,WB2300068941,【饗在家＆開飯】梅干鹹燒白【600公克±15公克】,6008,168
2023-06-09,WB2300070542,【冷凍店取－阿奇儂】惹火冰沙芝士葡萄６杯／箱【290gx6】,6712,25
2023-05-26,WB2200004147,【王老吉】涼茶植物飲料【310ml*24/箱】,0,0
2023-06-06,WB2200007519,【大成食品】中一排骨(１３５ｇ／包),39937,2171
2023-06-11,WB2300069431,【冷凍店取-蔥阿伯】三星蔥仔餅(600g(10片)),3434,146
2023-06-11,WB2300068953,【冷凍店取—品恆昇】蜜糖冰烤地瓜【600g】,1859,203
2023-06-04,WB2200019299,【冷凍店取－青花驕】牽腸掛肚滷味拼盤【２１０ｇ】,0,0
2023-06-17,WB2300061408,【住岡食品】特濃豚骨麵－辣味【４６５ｇ／袋】,0,0
2023-05-28,WB2300000336,【冷凍店取－刁民】刁民秘罈酸菜魚(刁民秘罈酸菜魚９０１ｇ±１５ｇ、陳皮洛神茶１６ｇ±９％),0,0
2023-06-10,WB2200019890,【Ｐｉｃａｒｄ】檸檬覆盆莓甜筒（６入）【４９５ｇ】,0,0
2023-06-20,WB2300067955,【ＩＰＳＡ】流金水【200mlx1（國際航空版）】,5606,64
2023-06-27,WB2200011824,【冷凍店取－大成食品】大成咕咕派（香濃紫金地瓜）(４４０ｇ／４片／盒),958,30
2023-06-13,WB2200014359,【雅詩蘭黛】微分子肌底原生露【３０ＭＬＸ３入】,11880,70
2023-05-29,WB2200003532,【大成食品】黃金脆皮雞腿排【２１０ｇ】,29473,2362
2023-06-04,WB2300067956,【品木宣言】光潤機能水（靈芝水２﹒０）【200mlx2（國際航空版）】,16114,70
2023-05-30,WB2200018624,【ＳＡＫＩｍｏｔｏ】嵜本法國法芙娜巧克力雪茄捲【１００ｇ／盒】,1413,16
2023-06-16,WB2300071625,【ＡＨＣ】全能防護亮白三效防曬棒【14gx2(公司貨)】,1426,28
2023-06-12,WB2200017678,【美式賣場】紅龍雞塊【６００ｇ】,1347,50
2023-06-21,WB2300071270,【愛馬仕】橘綠之泉香氛泡沫沐浴露【40mlx3(國際航空版)】,0,0
2023-06-08,WB2200014404,【ＨＭＣ】箱購海洋深層氣泡飲海鹽檸檬風味【５００ｍｌ／２４入／箱】,0,0
2023-06-05,WB2200019376,【冷藏店取－金豐盛】鐵板黑胡椒嫩雞胸３包入(１００ｇ＊３包／袋),20969,108
2023-06-19,WB2200011125,【ＶＩＴＡＨＹＤＲＯ】箱購火烤純椰子水３５０ｍｌ(３５０ｍｌ＊２４罐／箱),0,0
2023-06-09,WB2200017462,【波蜜】一日蔬果１００％葡萄蔬果汁【１６０ｍｌ＊２４瓶】,0,0
2023-06-14,WB2200004809,【蔥阿伯】餃實在手工水餃（青蔥豬肉）(18gｘ約40顆/包),4371,134
2023-06-22,WB2200016347,【Ａｎｎａｂｅｌｌｅ】台灣製石墨烯水洗抗菌獨立筒枕【買一送一】,3466,10
2023-06-18,WB2200006727,【陳耀訓麵包埠】厚燒乳酪奶酥【３６０ｇ／３片／盒】,8115,196
2023-06-13,WB2200005180,【好好吃大餛飩】菜肉大餛飩【276g±25g/盒(共12顆)】,3151,39
2023-06-21,WB2300000623,WB2300000623,4327,470
2023-06-19,WB2300061407,【住岡食品】特濃豚骨麵－原味【４６５ｇ／袋】,0,0
2023-06-14,WB2200005484,【披薩市】野菇燻雞口味（葷）(95g±4.5%),1335,155
2023-06-22,WB2300000583,【冷凍店取－王品嚴選】王品嚴選蔥燒牛肉水餃【５６０ｇ】,23746,268
2023-06-21,WB2300061726,【舊振南】舊振南綠豆包【６５ｇ＊６入／包】,467,38
2023-05-26,WB2200013315,【雙月食品社】雙月愛恨蔥蔥麵【２２０公克】,3310,383
2023-06-08,WB2300065320,【挑果子】泰國山竹汁箱購(２５０ｍｌ＊１２瓶／箱),0,0
2023-06-10,WB2200012641,【美式賣場】科克蘭三層抽取衛生紙(１２０張ｘ２４入),7583,25
2023-06-27,WB2300068610,【石二鍋】石二鍋超人氣滷肉燥【200g】,23618,235
2023-06-19,WB2200007744,【石光】日式冷凍炸蝦（單色麵衣）【４００ｇ（１０隻）】,13495,363
2023-06-17,WB2200014194,【貝納頌】黑咖啡【２１０ｍｌ＊２４入／箱】,318,5
2023-06-11,WB2200004770,【蔥阿伯】餃實在鮮肉燒餃子(25g*30粒/包),5247,50
2023-06-24,WB2200007616,【勝崎生鮮】澳洲安格斯濕式熟成肋眼牛排(２００±１０％公克),2038,49
2023-06-26,WB2200011229,【海森食品】韓式金脆小黃瓜【４００ｇ／罐】,5955,40
2023-06-28,WB2300068451,【冷凍店取—樂廚】煙燻無骨鳳爪【200g/包】,13643,223
2023-06-18,WB2300069767,【ＰＯＰＯＬＡ】職人手作鹽之花（法芙娜）【55gx1】,0,0
2023-06-10,WB2200010067,【大成】黑胡椒排骨【１１０ｇ】,0,0
2023-05-26,WB2200007518,【大成食品】經典蒜辣雞胸肉【９０ｇ／包】,0,0
2023-06-06,WB2300069184,【限量優惠－Ｐｏｃｋｙ】粒粒招財兔禮盒【１８６．６ｇｘ１】,0,0
2023-06-12,WB2200004107,【泰山】環保水【600ml*24入/箱】,0,0
2023-06-11,WB2300071271,【愛馬仕】橘綠之泉香氛洗髮露【40mlx3(國際航空版)】,0,0
2023-06-04,WB2200019877,【ＦＭＣ】菊花涼茶【５２０ｍｌ＊２４】,4408,30
2023-06-17,WB2300068691,【ｃｏａｃｈ】卡其棕圓標撞色直紋拼接手提斜背水桶包(個),0,0
2023-05-28,WB2300063434,【冷凍店取－台灣好漁】虱目魚豬肉手工水餃【２０顆ｘ２盒（５００公克／盒）】,8974,72
2023-06-10,WB2300067957,【ＳＩＳＬＥＹ】全能乳液【125mlx1（國際航空版）】,65426,137
2023-06-20,WB2300071633,【ＢＵＲＢＥＲＲＹ】戰馬格紋水桶包(粉BBR1BAG02N902),26735,16
2023-06-27,WB2200013314,【雙月食品社】雙月愛恨椒芝麵【２１８公克】,16074,1474
2023-06-13,WB2200019485,【ＳＯＬＯＮＥ】榛果訂製刷具５入組(刷具５支＋刷具收納包＋洗刷噴霧１５ｍｌｘ１入),0,0
2023-05-29,WB2200007420,【枝仔冰城】古早生酸仔－芒果青(５００ｇ／罐),5991,35
2023-06-05,WB2300064429,【冷凍店取－阿華田】脆酷芋奶雪糕４支／盒【７５ｇ＊４支／盒】,0,0
2023-05-30,WB2300068547,【ＷＡ﹗ＣＯＯＫＩＥＳ】濃泰式奶茶奶蓋雪糕４入／盒【95gx4支/盒】,11488,118
2023-06-17,WB2200007572,【鮮乳坊】蘑菇蛤蠣奶香白醬【３３０ｇ／包】,7380,272
2023-06-12,WB2300064431,【冷凍店取－義美】脆皮香草口味冰淇淋１０入／盒【２５ｇ＊１０入／盒】,1465,78
2023-06-22,WB2200004125,【生活】新優植養生黑木耳露（黑糖）【350ml*24入/箱】,4164,21
2023-06-08,WB2300061006,【蒸新鮮】蒸花生【１００ｇ＊１】,0,0
2023-06-06,WB2200002986,【福圓號】桂圓核桃起司饅頭（５入家庭包）【１２７．５公克±５％／５入／袋】,0,0
2023-06-19,WB2300070537,【冷凍店取－阿奇儂】鹹蛋黃珍珠雪糕４支／盒【80gx4】,0,0
2023-06-09,WB2300067964,【契爾氏】Ａ醇全能新生抗痕精華【50mlx1（國際航空版）】,14590,23
2023-06-14,WB2200010510,【冷凍店取－大成食品】黑金奶黃流沙包【３３０ｇ／１０入／盒】,3459,51
2023-06-22,WB2300064964,【冷凍店取－歐酷】玉米冰淇淋－巧克力口味【８５ｇ＊１０入／袋】,4329,31
2023-06-19,WB2200005179,【好好吃大餛飩】鮮肉大餛飩【276g±25g/盒(共12顆)】,2259,37
2023-06-13,WB2200017429,【波蜜】漢宮冬瓜茶【２５０ｍｌ＊２４】,0,0
2023-06-21,WB2300068587,【華研】動力捲(240g±10％，共12支／盒；花生、芝麻口味各6支),0,0
2023-06-19,WB2300064518,【台酒】嚴選ＴＯＭＭＩ花雕雞米漢堡８入【１６０ｇ／顆，８顆／盒】,0,0
2023-06-14,WB2200013170,【ＣｏｃｏＫｉｎｇ】１００％椰子水(３１０ｍｌ＊２４罐),9330,172
2023-06-22,WB2300067286,【挑果子】泰國山竹汁【２５０ｍｌ／瓶】,5651,69
2023-06-21,WB2300064966,【冷凍店取－優果園】馬來西亞金榜榴槤雪糕【７０ｇ＊４支／盒】,5888,104
2023-05-26,WB2200020335,【Ｊｅｌｌｙ．Ｂ】青葡萄味低卡蒟蒻果凍【１５０ｇ＊１０】,0,0
2023-06-08,WB2300067961,【契爾氏】激光極淨白淡斑精華【115mlx1（國際航空版）】,140123,74
2023-06-10,WB2200014357,【雅詩蘭黛】特潤超導全方位修護露(７ＭＬＸ４入),1735,10
2023-06-27,WB2300068833,【金家ㄟ】韓式蔬菜煎餅(690g/份 （一份含有3片、3包煎餅沾醬)),1183,10
2023-06-19,WB2200018480,【冷凍店取－哈根達斯】迪士尼禮袋組米妮迷你杯十一入【７５ｍｌ＊８＋１００ｍｌ＊３】,9676,10
2023-06-17,WB2300063702,【冷凍店取－勝崎生鮮】超值安格斯黑牛ＮＧ牛排【２５０±１０％公克／１包】,0,0
2023-06-11,WB2200009555,【明果】黃金榴槤冰棒(６５ｇ＊３０支／箱),0,0
2023-06-24,WB2300070544,【冷凍店取-島嶼】日式生土司厚片－新鮮蒜香【100gx1】,0,0
2023-06-26,WB2200016883,【冷凍店取－義美】貓熊雪糕５支入／盒(６０ｇ＊５支／盒),1425,48
2023-06-28,WB2300070509,【安耐曬】金鑽高效防曬露Ｎ（４Ｘ版）(12mlx1),0,0
2023-06-18,WB2300070517,【ＨＥＲＭＥＳ愛馬仕】小香禮盒四入組—國際航空版【絲巾、尼羅河花園、橘彩星光、緋紅火參(7.5mlX4)】,7179,6
2023-06-10,WB2200017901,【冷凍店取－繼光香香雞】無骨香香炸雞【３１０ｇ／包】,6332,211
2023-05-26,WB2300063471,【限量優惠－７７】７７新貴派春天禮盒【５１２ｇ／盒】,37352,352
2023-06-07,WB2200003031,【Ｐｉｃａｒｄ】酥炸魷魚圈【２００ｇｘ１】,884,17
2023-06-12,WB2200017893,【黑面蔡】楊桃汁【５８０ｍｌ／２４入／箱】,4242,26
2023-06-12,WB2200002943,【Ｐｉｃａｒｄ】檸檬起司蛋糕（單片）【８５ｇｘ１】,7800,1005
2023-06-04,WB2200019885,【Ｐｉｃａｒｄ】經典檸檬塔（２入）【１３０ｇ】,0,0
2023-06-17,WB2300070508,【安耐曬】美光燈潤色防曬凝膠Ｎ(15gx1),4427,47
2023-05-29,WB2200005992,【憋氣檸檬】憋氣冰角－原味檸檬【２８ｇ＊１０顆】,1925,98
2023-06-11,WB2200019890,【Ｐｉｃａｒｄ】檸檬覆盆莓甜筒（６入）【４９５ｇ】,0,0
2023-06-21,WB2300066791,【冷凍店取－杜老爺】高級巧克力冰淇淋６支－袋裝(７４ｇ＊６支／袋),2003,42
2023-06-28,WB2200005239,【王品嚴選】挪威薄鹽特大鯖魚片(180~220克/包),5216,34
2023-06-13,WB2300067298,【ＣＯＡＣＨ】芙洛麗女性淡香精３０ｍｌ【國際航空版】,6876,26
2023-05-29,WB2300064963,【冷凍店取－歐酷】玉米冰淇淋－花生口味【８５ｇ＊１０入／袋】,2612,64
2023-06-05,WB2300064965,【冷凍店取－歐酷】玉米冰淇淋－香草口味【８５ｇ＊１０入／袋】,12524,111
2023-05-30,WB2300068551,【ＭＩＭＩＡＮ瞇瞇眼】８吋　厚．經典生乳波士頓派【460gx1】,0,0
2023-06-17,WB2300067950,【ＳＫ—ＩＩ】青春露【330mlx1（公司貨）】,203528,26
2023-06-12,WB2300064962,【冷凍店取－歐酷】玉米冰淇淋－芋頭口味【８５ｇ＊１０入／袋】,2706,67
2023-06-22,WB2200018603,【洗顏專科】超微米潔顏乳ｎ【１２０Ｇ】,12330,123
2023-06-09,WB2200003808,【ＨＥＲＡＮ】禾聯１４吋五扇葉美型風扇(ＨＡＦ－１４ＡＨ５３Ａ),0,0
2023-06-06,WB2200007405,【勝崎生鮮】澳洲安格斯黑牛藍鑽雪花牛排(１００±１０％公克),7972,185
2023-06-20,WB2200011125,【ＶＩＴＡＨＹＤＲＯ】箱購火烤純椰子水３５０ｍｌ(３５０ｍｌ＊２４罐／箱),0,0
2023-06-09,WB2300068675,【蘭蔻】超極光活粹晶露【10mlx3 (公司貨)】,0,0
2023-06-14,WB2200014614,【ＳＡＮＧＡＲＩＡ】彈珠汽水【５００ｍｌ／瓶】,473,46
2023-06-22,WB2300070266,【農心】（國）天婦羅海鮮味烏龍杯麵【62gx1】,3861,359
2023-06-19,WB2200006727,【陳耀訓麵包埠】厚燒乳酪奶酥【３６０ｇ／３片／盒】,17750,175
2023-06-13,WB2300000860,【陳耀訓麵包埠】厚燒乳酪花生【３３０ｇ／３片／盒】,0,0
2023-06-22,WB2200005467,【滿面香】戀煉銀絲卷【320g】,2096,131
2023-06-19,WB2300068415,【ＷＯＫＹ　Ｘ　三麗鷗】手提激凍輕芯鈦瓷易潔層保溫杯【750ml-花園嬉遊】,0,0
2023-06-14,WB2300067299,【ＣＯＡＣＨ】時尚經典女性淡香精３０ｍｌ【國際航空版】,4556,20
2023-06-23,WB2200003057,【Ｐｉｃａｒｄ】香杏鮭魚排燉飯【３５０ｇｘ１】,865,15
2023-06-21,WB2300070948,【伊藤先生】綜合餅乾【68.8gx1】,2769,115
2023-05-26,WB2300067665,【理膚寶水】全護清透亮顏防曬隔離乳【50mlx1(UVA PRO 瑰蜜霜.公司貨)】,1837,9
2023-06-08,WB2300068690,【ｃｏａｃｈ】防刮ＰＶＣ緹花滾邊五卡男短夾(個),0,0
2023-06-10,WB2200014358,【雅詩蘭黛】年輕無敵膠原霜【１５ＭＬＸ２入】,20921,87
2023-06-27,WB2300072157,【Ｋｅｌｌｏｇｇｓ】家樂氏纖穀脆—超級莓果【330g/包】,2066,62
2023-06-20,WB2200007744,【石光】日式冷凍炸蝦（單色麵衣）【４００ｇ（１０隻）】,1649,10
2023-06-17,WB2300064519,【台酒】ＴＯＭＭＩ酒香咖哩豬肉米堡８入【１６０ｇ／顆，８顆／盒】,0,0
2023-06-11,WB2200018190,【Ａｐｐｌｅ蘋果】ｉＰｈｏｎｅ　１４　ｐｌｕｓ(紫色２５６Ｇ),0,0
2023-06-25,WB2200007616,【勝崎生鮮】澳洲安格斯濕式熟成肋眼牛排(２００±１０％公克),3064,152
2023-06-27,WB2200016883,【冷凍店取－義美】貓熊雪糕５支入／盒(６０ｇ＊５支／盒),3076,182
2023-06-29,WB2200019793,【冷凍店取－王品嚴選】王品嚴選精燉番茄牛肉麵【５８０公克（麵體２００公克、肉料包３８０公克（固形量８０公克））】,17027,187
2023-06-19,WB2200003024,【Ｐｉｃａｒｄ】青醬鮮蝦干貝蝴蝶麵【３５０ｇｘ１】,1561,48
2023-06-10,WB2200018186,【Ａｐｐｌｅ蘋果】ｉＰｈｏｎｅ　１４　ｐｌｕｓ(午夜色２５６Ｇ),0,0
2023-05-27,WB2200003010,【Ｐｉｃａｒｄ】熔岩巧克力（２入）【２００ｇｘ１】,0,0
2023-06-07,WB2200003054,【Ｐｉｃａｒｄ】蔬食餐盒【３５０ｇｘ１】,425,15
2023-06-12,WB2300069012,【冷凍店取-歐酷】玉米冰淇淋—榴槤口味(85gx10入/袋),1675,25
2023-06-12,WB2200004759,【蔥阿伯】波霸蔥肉餡餅(75g*10顆/包),7333,61
2023-06-04,WB2300067954,【雅詩蘭黛】特潤超導全方位修護露【100mlx2（國際航空版）】,58137,30
2023-06-18,WB2300061408,【住岡食品】特濃豚骨麵－辣味【４６５ｇ／袋】,0,0
2023-05-29,WB2200008934,【波賽頓】冷凍日本播磨灘牡蠣（去殼）(１３０公克),1173,7
2023-06-11,WB2300067957,【ＳＩＳＬＥＹ】全能乳液【125mlx1（國際航空版）】,25481,11
2023-06-21,WB2300067951,【嬌蘭】皇家蜂王乳平衡油３Ｇ【50mlx1（國際航空版）】,0,0
2023-06-28,WB2200009084,【雅譽生醫】超級天然蝦紅素Ａ２ＬＨ膠囊【３４５ｍｇ／顆＊３０顆／盒】,3811,51
2023-06-13,WB2300069880,【名偵探柯南】黑鐵的魚影電影Ａ款紀念卡【雙人套票】,51758,599
2023-05-29,WB2300067952,【蘭蔻】超未來肌因賦活露【100mlx1（國際航空版）】,0,0
2023-06-05,WB2300067956,【品木宣言】光潤機能水（靈芝水２﹒０）【200mlx2（國際航空版）】,15385,36
2023-05-31,WB2200007240,【料里長】生鮮全腿去骨嫩腿排【１９０±１０ｇ／包】,8551,155
2023-06-17,WB2300070523,【ＥＬＩＸＩＲ怡麗絲爾】彈潤多效美肌乳ＳＰ＋(35mlx1),0,0
2023-06-13,WB2200017678,【美式賣場】紅龍雞塊【６００ｇ】,1376,35
2023-06-22,WB2300061419,【可口可樂】ｚｅｒｏ魂境可樂隨型罐【３３０ｍｌ＊２４】,0,0
2023-06-09,WB2200014404,【ＨＭＣ】箱購海洋深層氣泡飲海鹽檸檬風味【５００ｍｌ／２４入／箱】,0,0
2023-06-07,WB2100001857,【KIEHL'S契爾氏】亞馬遜白泥淨緻毛孔面膜(125ml(國際航空版)),8499,30
2023-06-20,WB2300070537,【冷凍店取－阿奇儂】鹹蛋黃珍珠雪糕４支／盒【80gx4】,0,0
2023-06-10,WB2200010035,【冷凍店取－瓜瓜園】冰烤地瓜１ｋｇ（包）(１ｋｇ／包),5506,36
2023-06-14,WB2300071621,【ＳＫ—ＩＩ】青春露旅行組【30mlx3(國際航空版)】,16705,8
2023-06-23,WB2200005459,【石二鍋】爆濃海鮮球【220g/包】,0,0
2023-06-20,WB2200005179,【好好吃大餛飩】鮮肉大餛飩【276g±25g/盒(共12顆)】,2547,58
2023-06-13,WB2300068602,【星野製菓】布丁銅鑼燒—紅漾草莓【75gx1】,0,0
2023-06-22,WB2300067953,【資生堂】百優精純乳霜【50mlx1（公司貨）】,8094,15
2023-06-19,WB2300069179,【私品茶】ｍｉｎｉｃｕｐ盛夏款(茉莉茶粉)【3g*8顆*盒】,7044,274
2023-06-14,WB2300068812,【ｓｏｌｏｎｅ】訂製特調眼頰盤蜜霜厚奶【眼影0.85gx6入+腮紅2.5gx1入+刷具1支】,0,0
2023-06-23,WB2200007408,【勝崎生鮮】美國安格斯總統級霜降牛排(６００±１０％公克),2217,28
2023-06-22,WB2200005996,【憋氣檸檬】憋氣檸檬汁１４６０ＭＬ【１４６０ｍｌ】,5275,189
2023-05-27,WB2200002952,【Ｐｉｃａｒｄ】圓薯餅（１８入）【６００ｇｘ１】,0,0
2023-06-08,WB2300069687,【冷凍店取—杜老爺】曠世奇派草莓起司大雪糕【85gx4】,8260,328
2023-06-10,WB2300070503,【佳麗寶】ｓｕｉｓａｉ淨透酵素粉Ｎ【0.4g (32顆) x1 （櫻花蜜桃香.公司貨）】,13529,105
2023-06-28,WB2300060456,【資生堂】安耐曬金鑽高效防曬露Ｎ４Ｘ版(ＳＰＦ５０＋ＰＡ＋＋＋＋（６０ｍｌ）Ｘ２),8272,15
2023-06-21,WB2200007744,【石光】日式冷凍炸蝦（單色麵衣）【４００ｇ（１０隻）】,545,16
2023-06-17,WB2300072481,【雅詩蘭黛】特潤超導精萃潔顏乳【30mlx3(公司貨)】,19108,120
2023-06-11,WB2300067959,【倩碧】水磁場１００Ｈ活水循環保濕凝膠【200mlx2（國際航空版）】,10624,20
2023-06-25,WB2300070544,【冷凍店取-島嶼】日式生土司厚片－新鮮蒜香【100gx1】,0,0
2023-06-28,WB2200016883,【冷凍店取－義美】貓熊雪糕５支入／盒(６０ｇ＊５支／盒),11184,584
2023-06-29,WB2300068451,【冷凍店取—樂廚】煙燻無骨鳳爪【200g/包】,11808,109
2023-06-19,WB2200019488,【冷凍店取東港阿珠黑輪】手工蛋黃旗魚黑輪【１１條／包；３００公克／包】,4164,148
2023-06-10,WB2300068608,【大成食品】大成經典雞塊（重組）－原味【600g】,3061,92
2023-05-27,WB2200003012,【Ｐｉｃａｒｄ】比利時格子鬆餅【２４０ｇｘ１】,10944,208
2023-06-07,WB2200005993,【憋氣檸檬】憋氣冰角－冬瓜檸檬【２８ｇ＊１０顆】,5915,76
2023-06-12,WB2300069181,【限量優惠－北海道戀人】北海道戀人禮盒【480gx1】,0,0
2023-06-12,WB2200011418,【金蜜蜂】冬瓜露【３８０ＭＬ＊２４瓶】,0,0
2023-06-05,WB2200019299,【冷凍店取－青花驕】牽腸掛肚滷味拼盤【２１０ｇ】,0,0
2023-06-18,WB2300068691,【ｃｏａｃｈ】卡其棕圓標撞色直紋拼接手提斜背水桶包(個),0,0
2023-05-29,WB2200014207,【生活】日月潭紅茶(５９０ｍ＊２４),0,0
2023-06-11,WB2300067970,【冷凍店取—杜老爺】酒釀黑櫻桃口味冰淇淋【740gx1】,2357,95
2023-06-21,WB2300067955,【ＩＰＳＡ】流金水【200mlx1（國際航空版）】,10277,79
2023-06-28,WB2200013314,【雙月食品社】雙月愛恨椒芝麵【２１８公克】,21185,2348
2023-06-13,WB2300069881,【名偵探柯南】黑鐵的魚影電影Ｂ款紀念卡【單人套票】,1922,15
2023-05-30,WB2200002956,【Ｐｉｃａｒｄ】梨子巧克力碎片奶酥【１３０ｇｘ１】,1474,127
2023-06-05,WB2300070275,【冷凍店取－阿奇儂】藏心布蕾雪糕４支／盒【80gx4】,4579,243
2023-05-31,WB2200011230,【黛絲蒂】泰式辣炒豬肉調理包【１８０ｇ／包】,0,0
2023-06-18,WB2200013313,【冷凍店取－晉欣】起司白醬通心粉【３００ｇ／包】,4201,581
2023-06-13,WB2300064431,【冷凍店取－義美】脆皮香草口味冰淇淋１０入／盒【２５ｇ＊１０入／盒】,4354,54
2023-06-22,WB2300067958,【契爾氏】金盞花植物精華化妝水【500mlx2（國際航空版）】,9277,29
2023-06-09,WB2300061006,【蒸新鮮】蒸花生【１００ｇ＊１】,0,0
2023-06-07,WB2200002986,【福圓號】桂圓核桃起司饅頭（５入家庭包）【１２７．５公克±５％／５入／袋】,455,4
2023-06-21,WB2200011125,【ＶＩＴＡＨＹＤＲＯ】箱購火烤純椰子水３５０ｍｌ(３５０ｍｌ＊２４罐／箱),0,0
2023-06-10,WB2200012061,【樹頂】箱購樹頂１００％純蘋果汁　【２００ｍｌ＊　２４入／箱】,0,0
2023-06-15,WB2200000267,【和秋】肉骨茶細粉【490g/盒】,5568,74
2023-06-23,WB2300064964,【冷凍店取－歐酷】玉米冰淇淋－巧克力口味【８５ｇ＊１０入／袋】,1314,16
2023-06-20,WB2200006727,【陳耀訓麵包埠】厚燒乳酪奶酥【３６０ｇ／３片／盒】,3497,71
2023-06-14,WB2200003051,【Ｐｉｃａｒｄ】櫻桃番茄義大利馬鈴薯麵疙瘩【９００ｇｘ１】,3717,74
2023-06-23,WB2300067953,【資生堂】百優精純乳霜【50mlx1（公司貨）】,3125,7
2023-06-20,WB2300061407,【住岡食品】特濃豚骨麵－原味【４６５ｇ／袋】,0,0
